Entidad,Fecha y Hora de Publicacion,Nomenclatura,Objeto de Contratacion,Descripcion del Objeto ,Valor Referencial,Moneda,Fecha Fin Formulación de consultas y observaciones(Electronica),Absolución de consultas y observaciones(Electronica),Integración de las Bases,Fecha Presentacion de Propuesta,Fecha de Buena Pro,Estado,Fideicomiso,Ruc,Razon Social,Tipo de Formulario,Telefono,Email,Ola
PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO,20/09/2023,CP-SM-9-2023-PASLC-1,Consultoría de Obra,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE  Y ALCANTARILLADO DE LOS SECTORES 359 Y 360 Y NUEVAS HABILITACIONES  ESQUEMA INTEGRAL CARABAYLLO - SECTORES 352, 353, 355, 356, 357, 358. DISTRITO DE SAN ANTONIO (HUAROCHIRI)  DISTRITO DE CARABAYLLO - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA"," $18,604,116.00 ",Soles,04/10/2023,26/01/2024,26/01/2024,06/02/2024,08/02/2024,Convocado,No,20513048701,CIMAC S.A.C.,Observación,445-3692,cimac.oficina@gmail.com,Febrero 2024
PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO,20/09/2023,CP-SM-9-2023-PASLC-1,Consultoría de Obra,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE  Y ALCANTARILLADO DE LOS SECTORES 359 Y 360 Y NUEVAS HABILITACIONES  ESQUEMA INTEGRAL CARABAYLLO - SECTORES 352, 353, 355, 356, 357, 358. DISTRITO DE SAN ANTONIO (HUAROCHIRI)  DISTRITO DE CARABAYLLO - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA"," $18,604,116.00 ",Soles,04/10/2023,26/01/2024,26/01/2024,06/02/2024,08/02/2024,Convocado,No,10440130327,ZEGARRA AGIP ALEXANDER,Observación/Consulta,,azegarra.incorp@gmail.com,Febrero 2024
GOBIERNO REGIONAL DE AYACUCHO SEDE CENTRAL,27/12/2023,CP-SM-38-2023-GRA-SEDECENTRAL-1,Consultoría de Obra,"CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: ""MEJORAMIENTO Y AMPLIACIÓN DE LA PRESTACIÓN DE SERVICIOS DEPORTIVOS EN EL ESTADIO CUNA DE LA LIBERTAD AMERICANA DEL COMPLEJO DEPORTIVO VENEZUELA, DISTRITO DE AYACUCHO, HUAMANGA - AYACUCHO"" CUI 2195373"," $18,274,608.83 ",Soles,12/01/2024,19/01/2024,19/01/2024,31/01/2024,02/02/2024,Convocado,No,20538812111,CONSULTORES DE INGENIERIA UG21 SOCIEDAD LIMITADA,Consulta,4975989-964283295,peru@ug21.com,Febrero 2024
GOBIERNO REGIONAL DE AYACUCHO SEDE CENTRAL,27/12/2023,CP-SM-38-2023-GRA-SEDECENTRAL-1,Consultoría de Obra,"CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: ""MEJORAMIENTO Y AMPLIACIÓN DE LA PRESTACIÓN DE SERVICIOS DEPORTIVOS EN EL ESTADIO CUNA DE LA LIBERTAD AMERICANA DEL COMPLEJO DEPORTIVO VENEZUELA, DISTRITO DE AYACUCHO, HUAMANGA - AYACUCHO"" CUI 2195373"," $18,274,608.83 ",Soles,12/01/2024,19/01/2024,19/01/2024,31/01/2024,02/02/2024,Convocado,No,20609562049,PERU N°01 ENGINEERING GROUP S.A.,Observación/Consulta,2403893-986608729,cn01perusac@gmail.com.com,Febrero 2024
GOBIERNO REGIONAL DE AYACUCHO SEDE CENTRAL,27/12/2023,CP-SM-38-2023-GRA-SEDECENTRAL-1,Consultoría de Obra,"CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: ""MEJORAMIENTO Y AMPLIACIÓN DE LA PRESTACIÓN DE SERVICIOS DEPORTIVOS EN EL ESTADIO CUNA DE LA LIBERTAD AMERICANA DEL COMPLEJO DEPORTIVO VENEZUELA, DISTRITO DE AYACUCHO, HUAMANGA - AYACUCHO"" CUI 2195373"," $18,274,608.83 ",Soles,12/01/2024,19/01/2024,19/01/2024,31/01/2024,02/02/2024,Convocado,No,20392920171,CONSULTORES DE INFRAESTRUCTURA Y SERVICIOS S.A.C.,Consulta,2439211-99843613,CONSULTOR.CYS@GMAIL.COM,Febrero 2024
GOBIERNO REGIONAL DE AYACUCHO SEDE CENTRAL,27/12/2023,CP-SM-38-2023-GRA-SEDECENTRAL-1,Consultoría de Obra,"CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: ""MEJORAMIENTO Y AMPLIACIÓN DE LA PRESTACIÓN DE SERVICIOS DEPORTIVOS EN EL ESTADIO CUNA DE LA LIBERTAD AMERICANA DEL COMPLEJO DEPORTIVO VENEZUELA, DISTRITO DE AYACUCHO, HUAMANGA - AYACUCHO"" CUI 2195373"," $18,274,608.83 ",Soles,12/01/2024,19/01/2024,19/01/2024,31/01/2024,02/02/2024,Convocado,No,20263373058,INSTITUTO DE CONSULTORIA S.A.,Consulta/Observación,2439211-998439613,INSTITUTODECONSULTORIASA@GMAIL.COM,Febrero 2024
GOBIERNO REGIONAL DE AYACUCHO SEDE CENTRAL,27/12/2023,CP-SM-38-2023-GRA-SEDECENTRAL-1,Consultoría de Obra,"CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: ""MEJORAMIENTO Y AMPLIACIÓN DE LA PRESTACIÓN DE SERVICIOS DEPORTIVOS EN EL ESTADIO CUNA DE LA LIBERTAD AMERICANA DEL COMPLEJO DEPORTIVO VENEZUELA, DISTRITO DE AYACUCHO, HUAMANGA - AYACUCHO"" CUI 2195373"," $18,274,608.83 ",Soles,12/01/2024,19/01/2024,19/01/2024,31/01/2024,02/02/2024,Convocado,No,20546593186,CONSULTORA PERUANA DE INGENIERIA S.A.C.,Consulta,963703804,cpisac.consultor@gmail.com,Febrero 2024
GOBIERNO REGIONAL DE AYACUCHO SEDE CENTRAL,27/12/2023,CP-SM-38-2023-GRA-SEDECENTRAL-1,Consultoría de Obra,"CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: ""MEJORAMIENTO Y AMPLIACIÓN DE LA PRESTACIÓN DE SERVICIOS DEPORTIVOS EN EL ESTADIO CUNA DE LA LIBERTAD AMERICANA DEL COMPLEJO DEPORTIVO VENEZUELA, DISTRITO DE AYACUCHO, HUAMANGA - AYACUCHO"" CUI 2195373"," $18,274,608.83 ",Soles,12/01/2024,19/01/2024,19/01/2024,31/01/2024,02/02/2024,Convocado,No,20100356270,CUMBRA INGENIERIA S.A.,Consulta,2130502-994881337,chmusso@cumbra.com.pe,Febrero 2024
GOBIERNO REGIONAL DE AYACUCHO SEDE CENTRAL,27/12/2023,CP-SM-38-2023-GRA-SEDECENTRAL-1,Consultoría de Obra,"CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: ""MEJORAMIENTO Y AMPLIACIÓN DE LA PRESTACIÓN DE SERVICIOS DEPORTIVOS EN EL ESTADIO CUNA DE LA LIBERTAD AMERICANA DEL COMPLEJO DEPORTIVO VENEZUELA, DISTRITO DE AYACUCHO, HUAMANGA - AYACUCHO"" CUI 2195373"," $18,274,608.83 ",Soles,12/01/2024,19/01/2024,19/01/2024,31/01/2024,02/02/2024,Convocado,No,20101064191,CESEL S A,Consulta/Observación,7055000,cesel@cesel.com.pe,Febrero 2024
GOBIERNO REGIONAL DE AYACUCHO SEDE CENTRAL,27/12/2023,CP-SM-38-2023-GRA-SEDECENTRAL-1,Consultoría de Obra,"CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: ""MEJORAMIENTO Y AMPLIACIÓN DE LA PRESTACIÓN DE SERVICIOS DEPORTIVOS EN EL ESTADIO CUNA DE LA LIBERTAD AMERICANA DEL COMPLEJO DEPORTIVO VENEZUELA, DISTRITO DE AYACUCHO, HUAMANGA - AYACUCHO"" CUI 2195373"," $18,274,608.83 ",Soles,12/01/2024,19/01/2024,19/01/2024,31/01/2024,02/02/2024,Convocado,No,20602894801,ALABASTRO S.A.C,Consulta,998887725,alabastrosac@gmail.com,Febrero 2024
GOBIERNO REGIONAL DE AYACUCHO SEDE CENTRAL,27/12/2023,CP-SM-38-2023-GRA-SEDECENTRAL-1,Consultoría de Obra,"CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: ""MEJORAMIENTO Y AMPLIACIÓN DE LA PRESTACIÓN DE SERVICIOS DEPORTIVOS EN EL ESTADIO CUNA DE LA LIBERTAD AMERICANA DEL COMPLEJO DEPORTIVO VENEZUELA, DISTRITO DE AYACUCHO, HUAMANGA - AYACUCHO"" CUI 2195373"," $18,274,608.83 ",Soles,12/01/2024,19/01/2024,19/01/2024,31/01/2024,02/02/2024,Convocado,No,20117264883,KUKOVA INGENIEROS S.A.C.,Consulta/Observación,4407197-998761212,KUKOVA@KUKOVA.COM.PE,Febrero 2024
GOBIERNO REGIONAL DE AYACUCHO SEDE CENTRAL,27/12/2023,CP-SM-38-2023-GRA-SEDECENTRAL-1,Consultoría de Obra,"CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: ""MEJORAMIENTO Y AMPLIACIÓN DE LA PRESTACIÓN DE SERVICIOS DEPORTIVOS EN EL ESTADIO CUNA DE LA LIBERTAD AMERICANA DEL COMPLEJO DEPORTIVO VENEZUELA, DISTRITO DE AYACUCHO, HUAMANGA - AYACUCHO"" CUI 2195373"," $18,274,608.83 ",Soles,12/01/2024,19/01/2024,19/01/2024,31/01/2024,02/02/2024,Convocado,No,20136563395,PROYECTOS Y OBRAS S.A.C.,Consulta/Observación,4407106,proyectosyobrashh@gmail.com,Febrero 2024
GOBIERNO REGIONAL DE AYACUCHO SEDE CENTRAL,27/12/2023,CP-SM-38-2023-GRA-SEDECENTRAL-1,Consultoría de Obra,"CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: ""MEJORAMIENTO Y AMPLIACIÓN DE LA PRESTACIÓN DE SERVICIOS DEPORTIVOS EN EL ESTADIO CUNA DE LA LIBERTAD AMERICANA DEL COMPLEJO DEPORTIVO VENEZUELA, DISTRITO DE AYACUCHO, HUAMANGA - AYACUCHO"" CUI 2195373"," $18,274,608.83 ",Soles,12/01/2024,19/01/2024,19/01/2024,31/01/2024,02/02/2024,Convocado,No,20452341698,CIBA CONTRATISTAS GENERALES S.R.L.,Observación/Consulta,966-868200,mcmallcco@yahoo.es,Febrero 2024
GOBIERNO REGIONAL DE AYACUCHO SEDE CENTRAL,27/12/2023,CP-SM-38-2023-GRA-SEDECENTRAL-1,Consultoría de Obra,"CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: ""MEJORAMIENTO Y AMPLIACIÓN DE LA PRESTACIÓN DE SERVICIOS DEPORTIVOS EN EL ESTADIO CUNA DE LA LIBERTAD AMERICANA DEL COMPLEJO DEPORTIVO VENEZUELA, DISTRITO DE AYACUCHO, HUAMANGA - AYACUCHO"" CUI 2195373"," $18,274,608.83 ",Soles,12/01/2024,19/01/2024,19/01/2024,31/01/2024,02/02/2024,Convocado,No,20524851181,CONSTRUCTORA E INMOBILIARIA EL MODULOR S.R.L.,Observación/Consulta,965175929,proyectos@modulorperu.com,Febrero 2024
GOBIERNO REGIONAL DE JUNIN SEDE CENTRAL,29/12/2023,LP-SM-22-2023-GRJ-CS-1,Obra,"CONTRATACION DE EJECUCIÓN DE LA OBRA: ""CONSTRUCCION E IMPLEMENTACION DE LA INFRAESTRUCTURA DE LA ALDEA INFANTIL EL ROSARIO, PROVINCIA DE HUANCAYO - REGION JUNIN""."," $18,224,203.96 ",Soles,17/01/2024,29/01/2024,29/01/2024,07/02/2024,08/02/2024,Convocado,No,20605141600,CONSTRUCCIONES Y CONTRATAS DEL PERU S.A.C.,Observación/Consulta,955810536,drodriguez@cisac.pe,Febrero 2024
GOBIERNO REGIONAL DE JUNIN SEDE CENTRAL,29/12/2023,LP-SM-22-2023-GRJ-CS-1,Obra,"CONTRATACION DE EJECUCIÓN DE LA OBRA: ""CONSTRUCCION E IMPLEMENTACION DE LA INFRAESTRUCTURA DE LA ALDEA INFANTIL EL ROSARIO, PROVINCIA DE HUANCAYO - REGION JUNIN""."," $18,224,203.96 ",Soles,17/01/2024,29/01/2024,29/01/2024,07/02/2024,08/02/2024,Convocado,No,20568407963,EMP MERCURI CORP S.A.C,Observación,954091232,cj_sac@hotmail.com,Febrero 2024
GOBIERNO REGIONAL DE LORETO - GERENCIA SUB REGIONAL ALTO AMAZONAS YURIMAGUAS,11/12/2023,LP-SM-2-2023-GRL-GSRAA/18.CS-1,Obra,"EJECUCIÓN Y EQUIPAMIENTO DE LA OBRA: ¿MEJORAMIENTO DE LA CAPACIDAD RESOLUTIVA DEL C.S.I.3 INDEPENDENCIA DISTRITO DE YURIMAGUAS ¿ PROVINCIA DE ALTO AMAZONAS ¿ DAPARTAMENTO DE LORETO¿, CON CUI N° 2569254."," $17,973,128.36 ",Soles,28/12/2023,26/01/2024,26/01/2024,06/02/2024,08/02/2024,Convocado,No,20610605762,CORPORACION SUMAR S.A.C.,Observación,932241583,mec18026@gmail.com,Febrero 2024
GOBIERNO REGIONAL DE ICA - PROYECTO ESPECIAL TAMBO CCARACOCHA,18/12/2023,CP-SM-5-2023-GORE-ICA-PETACC-1,Consultoría de Obra,CONSULTORIA DE OBRA PARA LA SUPERVISION DE OBRA ¿AFIANZAMIENTO HIDRICO DE LA CUENCA DEL RIO GRANDE-SANTA CRUZ-PALPA-TERCERA ETAPA INFRAESTRUCTURA DE REGULACION-PRESA LOS LOROS¿," $17,660,024.00 ",Soles,05/01/2024,24/01/2024,24/01/2024,02/02/2024,06/02/2024,Convocado,No,10311863652,PACHECO LAURA JAIME,Consulta/Observación,,jaimepacheco@lamolinariegos.com,Febrero 2024
GOBIERNO REGIONAL DE ICA - PROYECTO ESPECIAL TAMBO CCARACOCHA,18/12/2023,CP-SM-5-2023-GORE-ICA-PETACC-1,Consultoría de Obra,CONSULTORIA DE OBRA PARA LA SUPERVISION DE OBRA ¿AFIANZAMIENTO HIDRICO DE LA CUENCA DEL RIO GRANDE-SANTA CRUZ-PALPA-TERCERA ETAPA INFRAESTRUCTURA DE REGULACION-PRESA LOS LOROS¿," $17,660,024.00 ",Soles,05/01/2024,24/01/2024,24/01/2024,02/02/2024,06/02/2024,Convocado,No,20600891317,CISPDR CORPORATION SUCURSAL DEL PERU,Consulta,916666669,areatecnica@cispdrla.com,Febrero 2024
GOBIERNO REGIONAL DE ICA - PROYECTO ESPECIAL TAMBO CCARACOCHA,18/12/2023,CP-SM-5-2023-GORE-ICA-PETACC-1,Consultoría de Obra,CONSULTORIA DE OBRA PARA LA SUPERVISION DE OBRA ¿AFIANZAMIENTO HIDRICO DE LA CUENCA DEL RIO GRANDE-SANTA CRUZ-PALPA-TERCERA ETAPA INFRAESTRUCTURA DE REGULACION-PRESA LOS LOROS¿," $17,660,024.00 ",Soles,05/01/2024,24/01/2024,24/01/2024,02/02/2024,06/02/2024,Convocado,No,20100878489,CORPORACION PERUANA DE INGENIERIA SOCIEDAD ANONIMA - CORPEI S.A.,Consulta/Observación,6804905-992567649,corpei@speedy.com.pe,Febrero 2024
GOBIERNO REGIONAL DE ICA - PROYECTO ESPECIAL TAMBO CCARACOCHA,18/12/2023,CP-SM-5-2023-GORE-ICA-PETACC-1,Consultoría de Obra,CONSULTORIA DE OBRA PARA LA SUPERVISION DE OBRA ¿AFIANZAMIENTO HIDRICO DE LA CUENCA DEL RIO GRANDE-SANTA CRUZ-PALPA-TERCERA ETAPA INFRAESTRUCTURA DE REGULACION-PRESA LOS LOROS¿," $17,660,024.00 ",Soles,05/01/2024,24/01/2024,24/01/2024,02/02/2024,06/02/2024,Convocado,No,10413220446,MELENDEZ LLERENA JESUS OMAR NICOMEDES,Observación,,jesusmelendez123@hotmail.com,Febrero 2024
GOBIERNO REGIONAL DE ICA - PROYECTO ESPECIAL TAMBO CCARACOCHA,18/12/2023,CP-SM-5-2023-GORE-ICA-PETACC-1,Consultoría de Obra,CONSULTORIA DE OBRA PARA LA SUPERVISION DE OBRA ¿AFIANZAMIENTO HIDRICO DE LA CUENCA DEL RIO GRANDE-SANTA CRUZ-PALPA-TERCERA ETAPA INFRAESTRUCTURA DE REGULACION-PRESA LOS LOROS¿," $17,660,024.00 ",Soles,05/01/2024,24/01/2024,24/01/2024,02/02/2024,06/02/2024,Convocado,No,20117264883,KUKOVA INGENIEROS S.A.C.,Consulta/Observación,4407197-998761212,KUKOVA@KUKOVA.COM.PE,Febrero 2024
GOBIERNO REGIONAL DE ICA - PROYECTO ESPECIAL TAMBO CCARACOCHA,18/12/2023,CP-SM-5-2023-GORE-ICA-PETACC-1,Consultoría de Obra,CONSULTORIA DE OBRA PARA LA SUPERVISION DE OBRA ¿AFIANZAMIENTO HIDRICO DE LA CUENCA DEL RIO GRANDE-SANTA CRUZ-PALPA-TERCERA ETAPA INFRAESTRUCTURA DE REGULACION-PRESA LOS LOROS¿," $17,660,024.00 ",Soles,05/01/2024,24/01/2024,24/01/2024,02/02/2024,06/02/2024,Convocado,No,20605881328,"INYPSA CW INFRASTRUCTURES, S.L.U. SUCURSAL DEL PERU",Consulta,6962657-954710472,LUDY.VELARDE@AIRTIFICIAL.COM,Febrero 2024
GOBIERNO REGIONAL DE ICA - PROYECTO ESPECIAL TAMBO CCARACOCHA,18/12/2023,CP-SM-5-2023-GORE-ICA-PETACC-1,Consultoría de Obra,CONSULTORIA DE OBRA PARA LA SUPERVISION DE OBRA ¿AFIANZAMIENTO HIDRICO DE LA CUENCA DEL RIO GRANDE-SANTA CRUZ-PALPA-TERCERA ETAPA INFRAESTRUCTURA DE REGULACION-PRESA LOS LOROS¿," $17,660,024.00 ",Soles,05/01/2024,24/01/2024,24/01/2024,02/02/2024,06/02/2024,Convocado,No,20605292616,ALCOM C &amp;amp; C E.I.R.L.,Observación,946923222,alcomcc2010@gmail.com,Febrero 2024
MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL),18/08/2023,CP-SM-33-2023-MTC/20-1,Consultoría de Obra,"Contratación del Supervisor de la Obra: Mejoramiento de la Carretera Boca del Río- Tacna en los Distritos de Tacna, Sama y la Yarada Los Palos de la Provincia de Tacna-Departamento de Tacna"," $17,124,280.44 ",Soles,04/09/2023,02/02/2024,02/02/2024,14/02/2024,19/02/2024,Convocado,No,20513943998,H Y C INGENIEROS CONSULTORES SOCIEDAD ANONIMA CERRADA - H Y C CONSULTORES S.A.C.,Consulta,2728081-979731500,legal@hycingenieros.com.pe,Febrero 2024
MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL),18/08/2023,CP-SM-33-2023-MTC/20-1,Consultoría de Obra,"Contratación del Supervisor de la Obra: Mejoramiento de la Carretera Boca del Río- Tacna en los Distritos de Tacna, Sama y la Yarada Los Palos de la Provincia de Tacna-Departamento de Tacna"," $17,124,280.44 ",Soles,04/09/2023,02/02/2024,02/02/2024,14/02/2024,19/02/2024,Convocado,No,20100878489,CORPORACION PERUANA DE INGENIERIA SOCIEDAD ANONIMA - CORPEI S.A.,Observación,6804905-992567649,corpei@speedy.com.pe,Febrero 2024
MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL),18/08/2023,CP-SM-33-2023-MTC/20-1,Consultoría de Obra,"Contratación del Supervisor de la Obra: Mejoramiento de la Carretera Boca del Río- Tacna en los Distritos de Tacna, Sama y la Yarada Los Palos de la Provincia de Tacna-Departamento de Tacna"," $17,124,280.44 ",Soles,04/09/2023,02/02/2024,02/02/2024,14/02/2024,19/02/2024,Convocado,No,99000009012,AYESA INGENIERIA Y ARQUITECTURA S.A.U.,Consulta,6373844-959170790,ofertas.peru@ayesa.com,Febrero 2024
MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL),18/08/2023,CP-SM-33-2023-MTC/20-1,Consultoría de Obra,"Contratación del Supervisor de la Obra: Mejoramiento de la Carretera Boca del Río- Tacna en los Distritos de Tacna, Sama y la Yarada Los Palos de la Provincia de Tacna-Departamento de Tacna"," $17,124,280.44 ",Soles,04/09/2023,02/02/2024,02/02/2024,14/02/2024,19/02/2024,Convocado,No,20605125540,MAB INGENIERIA DE VALOR S.A. SUCURSAL DEL PERU,Consulta,6912080-946718745,lrodriguezr@mab.com.co,Febrero 2024
MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL),18/08/2023,CP-SM-33-2023-MTC/20-1,Consultoría de Obra,"Contratación del Supervisor de la Obra: Mejoramiento de la Carretera Boca del Río- Tacna en los Distritos de Tacna, Sama y la Yarada Los Palos de la Provincia de Tacna-Departamento de Tacna"," $17,124,280.44 ",Soles,04/09/2023,02/02/2024,02/02/2024,14/02/2024,19/02/2024,Convocado,No,20546593186,CONSULTORA PERUANA DE INGENIERIA S.A.C.,Consulta,963703804,cpisac.consultor@gmail.com,Febrero 2024
MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL),18/08/2023,CP-SM-33-2023-MTC/20-1,Consultoría de Obra,"Contratación del Supervisor de la Obra: Mejoramiento de la Carretera Boca del Río- Tacna en los Distritos de Tacna, Sama y la Yarada Los Palos de la Provincia de Tacna-Departamento de Tacna"," $17,124,280.44 ",Soles,04/09/2023,02/02/2024,02/02/2024,14/02/2024,19/02/2024,Convocado,No,20524383901,URCI CONSULTORES S.L. SUCURSAL DEL PERU,Consulta,4420808,urciperu@urciconsultores.com,Febrero 2024
MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL),18/08/2023,CP-SM-33-2023-MTC/20-1,Consultoría de Obra,"Contratación del Supervisor de la Obra: Mejoramiento de la Carretera Boca del Río- Tacna en los Distritos de Tacna, Sama y la Yarada Los Palos de la Provincia de Tacna-Departamento de Tacna"," $17,124,280.44 ",Soles,04/09/2023,02/02/2024,02/02/2024,14/02/2024,19/02/2024,Convocado,No,20101064191,CESEL S A,Consulta,7055000,cesel@cesel.com.pe,Febrero 2024
MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL),18/08/2023,CP-SM-33-2023-MTC/20-1,Consultoría de Obra,"Contratación del Supervisor de la Obra: Mejoramiento de la Carretera Boca del Río- Tacna en los Distritos de Tacna, Sama y la Yarada Los Palos de la Provincia de Tacna-Departamento de Tacna"," $17,124,280.44 ",Soles,04/09/2023,02/02/2024,02/02/2024,14/02/2024,19/02/2024,Convocado,No,20601626510,"CONSULGAL - CONSULTORES DE ENGENHARIA E GESTAO, S.A. - SUCURSAL DEL PERU",Consulta,997543367-2137298,edgardo.gamarra@consulgal.pt,Febrero 2024
MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL),18/08/2023,CP-SM-33-2023-MTC/20-1,Consultoría de Obra,"Contratación del Supervisor de la Obra: Mejoramiento de la Carretera Boca del Río- Tacna en los Distritos de Tacna, Sama y la Yarada Los Palos de la Provincia de Tacna-Departamento de Tacna"," $17,124,280.44 ",Soles,04/09/2023,02/02/2024,02/02/2024,14/02/2024,19/02/2024,Convocado,No,20100913225,JNR CONSULTORES SOCIEDAD ANONIMA,Consulta,943682334-959976859,licitaciones@jnrconsultores.com,Febrero 2024
MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL),18/08/2023,CP-SM-33-2023-MTC/20-1,Consultoría de Obra,"Contratación del Supervisor de la Obra: Mejoramiento de la Carretera Boca del Río- Tacna en los Distritos de Tacna, Sama y la Yarada Los Palos de la Provincia de Tacna-Departamento de Tacna"," $17,124,280.44 ",Soles,04/09/2023,02/02/2024,02/02/2024,14/02/2024,19/02/2024,Convocado,No,20101345018,HOB CONSULTORES S.A.,Observación/Consulta,7158111-322,hob@hobconsultores.com,Febrero 2024
MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL),18/08/2023,CP-SM-33-2023-MTC/20-1,Consultoría de Obra,"Contratación del Supervisor de la Obra: Mejoramiento de la Carretera Boca del Río- Tacna en los Distritos de Tacna, Sama y la Yarada Los Palos de la Provincia de Tacna-Departamento de Tacna"," $17,124,280.44 ",Soles,04/09/2023,02/02/2024,02/02/2024,14/02/2024,19/02/2024,Convocado,No,20605881328,"INYPSA CW INFRASTRUCTURES, S.L.U. SUCURSAL DEL PERU",Consulta,6962657-954710472,LUDY.VELARDE@AIRTIFICIAL.COM,Febrero 2024
MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL),18/08/2023,CP-SM-33-2023-MTC/20-1,Consultoría de Obra,"Contratación del Supervisor de la Obra: Mejoramiento de la Carretera Boca del Río- Tacna en los Distritos de Tacna, Sama y la Yarada Los Palos de la Provincia de Tacna-Departamento de Tacna"," $17,124,280.44 ",Soles,04/09/2023,02/02/2024,02/02/2024,14/02/2024,19/02/2024,Convocado,No,10440130327,ZEGARRA AGIP ALEXANDER,Observación/Consulta,,azegarra.incorp@gmail.com,Febrero 2024
MUNICIPALIDAD DISTRITAL DE MEGANTONI,20/12/2023,LP-SM-21-2023-CS-MDM/LC-1,Obra,CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA PIP: ¿MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE DISPOSICIÓN SANITARIA DE EXCRETAS DE LA CC.NN. DE CASHIRIARI DEL DISTRITO DE MEGANTONI - PROVINCIA DE LA CONVENCIÓN - DEPARTAMENTO DE CUSCO¿ SEC.FUN.0037," $16,395,623.85 ",Soles,09/01/2024,30/01/2024,30/01/2024,08/02/2024,09/02/2024,Convocado,No,20399678553,INGENIERIA DEL CONCRETO PACIFICO EIRL.,Observación,974997191,info@ingecop.pe,Febrero 2024
MUNICIPALIDAD DISTRITAL DE MEGANTONI,20/12/2023,LP-SM-21-2023-CS-MDM/LC-1,Obra,CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA PIP: ¿MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE DISPOSICIÓN SANITARIA DE EXCRETAS DE LA CC.NN. DE CASHIRIARI DEL DISTRITO DE MEGANTONI - PROVINCIA DE LA CONVENCIÓN - DEPARTAMENTO DE CUSCO¿ SEC.FUN.0037," $16,395,623.85 ",Soles,09/01/2024,30/01/2024,30/01/2024,08/02/2024,09/02/2024,Convocado,No,20604311391,INVESMENTS AND GENERAL SERVICES ALMADI S.A.C.,Observación,999547168,investgenservalmadi@gmail.com,Febrero 2024
